capacitat_mitja,nab_lab_h06_08,nab_lab_h08_10,nab_lab_h10_12,nab_lab_h12_14,nab_lab_h14_16,nab_lab_h16_18,nab_lab_h18_20,nab_lab_h20_22,nab_lab_h22_00,nab_fest_h06_10,nab_fest_h10_14,nab_fest_h14_18,nab_fest_h18_22,nab_fest_h22_00,std_nab_global,mitja_nab_global,std_nab_punta_matinada,std_nab_punta_tarda,mitja_rang_bicis_norm,mitja_rang_anclatges_norm,ratio_buida_global,ratio_plena_global,ratio_extremes_global,ratio_buida_hora_punta,ratio_plena_hora_punta,nab_mitja_punta_matinada,nab_mitja_punta_tarda,cluster,cluster_name,n_stations
25.161290608519337,0.27422216316511283,0.20888071147468068,0.2011198472247582,0.19994271135644598,0.18763928746329342,0.1751753654876014,0.16278758650749747,0.1831403772017896,0.21327700656514728,0.25701309345713863,0.2142873534859211,0.17952483684781387,0.1768126052119782,0.21302973351102752,0.20112456419946512,0.21748226924948635,0.1964804536903092,0.16543926498696127,0.050924715153477323,0.05070544578793991,0.20618479503059794,0.003535295933790466,0.00025315886971908876,0.28148169676302665,0.003558603942235665,0.22422490928955457,0.16575693288894286,0,Perifèric Baix Ús,132
20.81857493540688,0.49352061787266355,0.5788214631564084,0.6588553562242356,0.6476367932978033,0.639473926367579,0.6417364315420832,0.6113153743918701,0.600925944384994,0.5817851485025549,0.5441986727933555,0.6018098997931588,0.6835683615594481,0.6374521857198007,0.5935174871542072,0.28467584855084405,0.5873873678226142,0.26028720992661264,0.2571227087749962,0.10180623140825384,0.10076652311973436,0.038697264946124466,0.1366626296199745,0.0004109460085737458,0.037536028904315344,0.148231031543052,0.5543168322582805,0.6172549945140291,1,Central Alta Ocupació,42
24.610601689774974,0.464711970570401,0.22456270588312235,0.19477885861534297,0.21675837851845317,0.2720177967847361,0.3015530246860966,0.32955305118912526,0.3893027881781375,0.45963744153953967,0.46835828172135907,0.3276729904806328,0.27231470141468506,0.30346590292761755,0.38648950254310477,0.2651720297959813,0.3701898084707317,0.23382207520765327,0.21952210300112776,0.0851032541924916,0.08473605629522168,0.12327139842600102,0.024378186859811964,0.0002649458562374215,0.18800848304968792,0.011941129108648293,0.287282138893895,0.3226348291031126,2,Origen Commuter Matí,162
30.630084464118593,0.4452500749294906,0.477433411807115,0.5224279385333359,0.5079606677357362,0.49710549705329454,0.5000744171332296,0.46927615710592396,0.473065882748722,0.4815816179115543,0.4905646909098661,0.4915406211064105,0.5252776207190714,0.5146534151275421,0.4968208606043045,0.2525667297078638,0.49032645043202294,0.24052869179570996,0.2347708011381088,0.05773948455976828,0.05712658509769212,0.022655813738981304,0.03675109563838698,0.00027515605679869176,0.03127052674241465,0.03712545246181152,0.4649266874044737,0.4788935166422802,3,Ús Mixt Equilibrat,122
26.34165941855132,0.28836632114277605,0.6266240101976372,0.7270342406809355,0.6430526403486815,0.4643005559197592,0.36267759931830346,0.25616502538790087,0.23168730022053655,0.20646178201580928,0.2689619365605324,0.44372489859064257,0.446446103812931,0.3950302928814924,0.32405869581030017,0.29404770329662594,0.3592514696216482,0.2829206561267668,0.22601445517686278,0.08210035932617542,0.08195722299752425,0.15648132397212255,0.05442943523444266,0.00016495525588684066,0.1520474807461673,0.08923772161775542,0.5329422827222687,0.28042378725734407,4,Residencial Entrada Tarda,59
